0.563165,0.184822
0.566856,0.104053
0.518477,0.141499
0.556306,0.198836
0.493972,0.109571
0.486744,0.154472
0.546737,0.0986026
0.535383,0.111251
0.485683,0.169767
0.518405,0.210612
0.527666,0.207905
0.586866,0.105696
0.564305,0.109214
0.556833,0.19289
0.599423,0.115775
0.607014,0.10791
0.498958,0.110905
0.515431,0.197851
0.530177,0.162684
0.519942,0.168009
0.579684,0.0958279
0.575174,0.105122
0.527773,0.144459
0.470576,0.161956
0.474334,0.193322
0.522591,0.175783
0.474782,0.121042
0.562318,0.180334
0.499131,0.203066
0.550592,0.171403
0.556964,0.134594
0.536589,0.160164
0.550618,0.102508
0.627612,0.0886841
0.564689,0.161882
0.501925,0.104383
0.590375,0.147829
0.545465,0.110358
0.538591,0.108612
0.532099,0.191131
0.535645,0.190561
0.50939,0.118332
0.474374,0.138399
0.511886,0.155711
0.502813,0.0843772
0.527796,0.209349
0.616785,0.112238
0.471972,0.180169
0.558889,0.190591
0.476692,0.12684
0.488963,0.178589
0.589867,0.105104
0.528025,0.13024
0.531067,0.110791
0.601249,0.185763
0.486205,0.174678
0.61305,0.151739
0.572135,0.15793
0.606407,0.141501
0.525204,0.133826
0.535021,0.190151
0.573803,0.110779
0.500135,0.205932
0.629732,0.126823
0.498451,0.0970378
0.618943,0.192438
0.497526,0.197365
0.489959,0.201468
0.563979,0.192575
0.503162,0.156471
0.591951,0.225489
0.569254,0.0834262
0.599725,0.129974
0.56171,0.0992893
0.611972,0.147846
0.585543,0.153654
0.580632,0.17082
0.473592,0.0969961
0.528822,0.148068
0.47191,0.114319
0.518622,0.110306
0.583574,0.101678
0.508822,0.184216
0.500604,0.13145
0.513215,0.158127
0.582418,0.135726
0.507807,0.20756
0.594396,0.210557
0.552926,0.165554
0.605736,0.0953723
0.611098,0.166568
0.603921,0.134007
0.549764,0.129344
0.480812,0.0925293
0.470871,0.196639
0.504917,0.148826
0.520916,0.167318
0.529499,0.103969
0.618875,0.126051
0.567572,0.152248
