0.563165,0.0493068
0.566856,0.0384554
0.518477,0.0410979
0.556306,0.055113
0.493972,0.0382117
0.486744,0.0421301
0.546737,0.0369659
0.535383,0.0382277
0.485683,0.0441998
0.518405,0.0588398
0.527666,0.0561616
0.586866,0.0388179
0.564305,0.0389395
0.556833,0.0519604
0.599423,0.0396336
0.607014,0.0383757
0.498958,0.0383558
0.515431,0.0511568
0.530177,0.0441969
0.519942,0.0446222
0.579684,0.0376176
0.575174,0.0388495
0.527773,0.0414133
0.470576,0.0434963
0.474334,0.0508979
0.522591,0.0460662
0.474782,0.0393062
0.562318,0.0478478
0.499131,0.0525103
0.550592,0.0453953
0.556964,0.0411535
0.536589,0.043568
0.550618,0.0376084
0.627612,0.0371169
0.564689,0.0443628
0.501925,0.0375852
0.590375,0.0444051
0.545465,0.0385224
0.538591,0.0380321
0.532099,0.0496215
0.535645,0.0495734
0.50939,0.0387007
0.474374,0.0411204
0.511886,0.0425803
0.502813,0.0355713
0.527796,0.0569813
0.616785,0.0392491
0.471972,0.0467526
0.558889,0.0510417
0.476692,0.0399202
0.488963,0.0458505
0.589867,0.0386162
0.528025,0.0398954
0.531067,0.0381878
0.601249,0.0511912
0.486205,0.0451014
0.61305,0.0453723
0.572135,0.0446763
0.606407,0.043262
0.525204,0.0400966
0.535021,0.0494232
0.573803,0.0396191
0.500135,0.0539499
0.629732,0.0427491
0.498451,0.036876
0.618943,0.055249
0.497526,0.0502383
0.489959,0.0527554
0.563979,0.0524896
0.503162,0.0428305
0.591951,0.0634425
0.569254,0.0359142
0.599725,0.0415354
0.56171,0.0375208
0.611972,0.0445386
0.585543,0.0452257
0.580632,0.049121
0.473592,0.0367292
0.528822,0.0419455
0.47191,0.0385503
0.518622,0.0378294
0.583574,0.0382927
0.508822,0.0471776
0.500604,0.040233
0.513215,0.0429361
0.582418,0.0424111
0.507807,0.0548959
0.594396,0.0562256
0.552926,0.0444244
0.605736,0.0369449
0.611098,0.0482633
0.603921,0.0421513
0.549764,0.0406842
0.480812,0.0364584
0.470871,0.0525105
0.504917,0.0420071
0.520916,0.0445112
0.529499,0.0370877
0.618875,0.0412809
0.567572,0.04349
