0.563165,0.103699
0.566856,0.0498423
0.518477,0.071428
0.556306,0.116276
0.493972,0.0520769
0.486744,0.0780721
0.546737,0.0444779
0.535383,0.0516728
0.485683,0.0891816
0.518405,0.128605
0.527666,0.124742
0.586866,0.0499724
0.564305,0.0529756
0.556833,0.110664
0.599423,0.0553968
0.607014,0.0502551
0.498958,0.0528267
0.515431,0.114616
0.530177,0.0867674
0.519942,0.0901636
0.579684,0.0448684
0.575174,0.0503364
0.527773,0.0728087
0.470576,0.0830652
0.474334,0.108911
0.522591,0.0962118
0.474782,0.0579642
0.562318,0.0998827
0.499131,0.118444
0.550592,0.0922699
0.556964,0.0677255
0.536589,0.0839565
0.550618,0.0470538
0.627612,0.0434766
0.564689,0.0856461
0.501925,0.0488307
0.590375,0.0768963
0.545465,0.0517642
0.538591,0.0500036
0.532099,0.108647
0.535645,0.108127
0.50939,0.0567614
0.474374,0.0688686
0.511886,0.0804864
0.502813,0.0406447
0.527796,0.126185
0.616785,0.0535872
0.471972,0.0973337
0.558889,0.108588
0.476692,0.0617725
0.488963,0.0965557
0.589867,0.0493617
0.528025,0.0635583
0.531067,0.0519544
0.601249,0.106448
0.486205,0.0931631
0.61305,0.080605
0.572135,0.0831167
0.606407,0.0726788
0.525204,0.0656095
0.535021,0.10776
0.573803,0.0542834
0.500135,0.121319
0.629732,0.0641101
0.498451,0.0452124
0.618943,0.111776
0.497526,0.113
0.489959,0.116826
0.563979,0.110587
0.503162,0.0809507
0.591951,0.144607
0.569254,0.0403701
0.599725,0.0644112
0.56171,0.0463671
0.611972,0.077617
0.585543,0.0809182
0.580632,0.0955022
0.473592,0.0446469
0.528822,0.0755054
0.47191,0.0536821
0.518622,0.0518132
0.583574,0.0475926
0.508822,0.102248
0.500604,0.0647587
0.513215,0.0823634
0.582418,0.0678537
0.507807,0.12341
0.594396,0.128557
0.552926,0.0877498
0.605736,0.0439591
0.611098,0.0918526
0.603921,0.0674577
0.549764,0.0644111
0.480812,0.0434333
0.470871,0.111959
0.504917,0.075854
0.520916,0.0896239
0.529499,0.0467981
0.618875,0.0624133
0.567572,0.0791439
