0.563165,0.0592501
0.566856,0.0407605
0.518477,0.0450934
0.556306,0.0673489
0.493972,0.0404653
0.486744,0.046984
0.546737,0.0385607
0.535383,0.0404359
0.485683,0.0507498
0.518405,0.0729736
0.527666,0.0695914
0.586866,0.0409747
0.564305,0.0416091
0.556833,0.0632023
0.599423,0.0422748
0.607014,0.0404046
0.498958,0.0406958
0.515431,0.0626439
0.530177,0.0507776
0.519942,0.0517609
0.579684,0.0392311
0.575174,0.0411332
0.527773,0.0456938
0.470576,0.0491214
0.474334,0.0607844
0.522591,0.0543088
0.474782,0.0419747
0.562318,0.0570686
0.499131,0.0644486
0.550592,0.0530429
0.556964,0.0454093
0.536589,0.0496787
0.550618,0.0395357
0.627612,0.0383425
0.564689,0.0511425
0.501925,0.0395048
0.590375,0.0503704
0.545465,0.0409142
0.538591,0.0401349
0.532099,0.0600102
0.535645,0.0598463
0.50939,0.0412378
0.474374,0.0449047
0.511886,0.0479677
0.502813,0.0366361
0.527796,0.0706686
0.616785,0.0416117
0.471972,0.0545966
0.558889,0.0619087
0.476692,0.0429528
0.488963,0.0537398
0.589867,0.0406802
0.528025,0.0430827
0.531067,0.0403269
0.601249,0.0620362
0.486205,0.0523463
0.61305,0.0519782
0.572135,0.0511092
0.606407,0.0484368
0.525204,0.0434267
0.535021,0.0596268
0.573803,0.0423512
0.500135,0.0664691
0.629732,0.0464967
0.498451,0.0384534
0.618943,0.0666124
0.497526,0.0610847
0.489959,0.0642191
0.563979,0.0637015
0.503162,0.048441
0.591951,0.080772
0.569254,0.0370329
0.599725,0.0453295
0.56171,0.0394347
0.611972,0.0505957
0.585543,0.0517483
0.580632,0.0579601
0.473592,0.038122
0.528822,0.046638
0.47191,0.0408004
0.518622,0.039811
0.583574,0.0402027
0.508822,0.0563067
0.500604,0.0437098
0.513215,0.0486393
0.582418,0.0467281
0.507807,0.0679606
0.594396,0.0704862
0.552926,0.0513722
0.605736,0.0383151
0.611098,0.0567456
0.603921,0.0464105
0.549764,0.0444692
0.480812,0.037755
0.470871,0.0629406
0.504917,0.0468404
0.520916,0.0515501
0.529499,0.0387102
0.618875,0.0447096
0.567572,0.0492997
