0.563165,0.0494038
0.566856,0.0384784
0.518477,0.0411371
0.556306,0.0552381
0.493972,0.0382346
0.486744,0.0421745
0.546737,0.0369825
0.535383,0.0382502
0.485683,0.0442597
0.518405,0.0589895
0.527666,0.056298
0.586866,0.0388416
0.564305,0.0389656
0.556833,0.0520735
0.599423,0.0396625
0.607014,0.0383977
0.498958,0.0383798
0.515431,0.0512709
0.530177,0.0442581
0.519942,0.0446885
0.579684,0.0376352
0.575174,0.0388729
0.527773,0.0414545
0.470576,0.0435463
0.474334,0.0509977
0.522591,0.0461434
0.474782,0.0393328
0.562318,0.0479356
0.499131,0.0526302
0.550592,0.0454655
0.556964,0.0411934
0.536589,0.0436215
0.550618,0.037628
0.627612,0.0371312
0.564689,0.0444247
0.501925,0.0376054
0.590375,0.0444653
0.545465,0.0385463
0.538591,0.0380536
0.532099,0.0497229
0.535645,0.0496735
0.50939,0.0387266
0.474374,0.041157
0.511886,0.0426299
0.502813,0.0355833
0.527796,0.0571237
0.616785,0.0392743
0.471972,0.0468273
0.558889,0.0511501
0.476692,0.0399501
0.488963,0.0459234
0.589867,0.0386392
0.528025,0.0399274
0.531067,0.0382098
0.601249,0.0513026
0.486205,0.0451679
0.61305,0.045437
0.572135,0.0447367
0.606407,0.043311
0.525204,0.0401301
0.535021,0.0495224
0.573803,0.0396467
0.500135,0.0540765
0.629732,0.042788
0.498451,0.0368929
0.618943,0.0553674
0.497526,0.0503449
0.489959,0.0528712
0.563979,0.0526035
0.503162,0.0428818
0.591951,0.0636277
0.569254,0.0359262
0.599725,0.0415752
0.56171,0.0375402
0.611972,0.0445978
0.585543,0.0452907
0.580632,0.0492107
0.473592,0.0367439
0.528822,0.0419898
0.47191,0.038573
0.518622,0.0378501
0.583574,0.0383135
0.508822,0.0472643
0.500604,0.0402681
0.513215,0.0429877
0.582418,0.0424537
0.507807,0.0550283
0.594396,0.0563727
0.552926,0.0444877
0.605736,0.0369604
0.611098,0.0483487
0.603921,0.0421942
0.549764,0.0407206
0.480812,0.0364722
0.470871,0.052618
0.504917,0.0420529
0.520916,0.0445766
0.529499,0.0371049
0.618875,0.0413167
0.567572,0.043541
