0.469999, 0.368019, 0.540911
0.543395, 0.429225, 0.455043
0.477538, 0.452536, 0.528698
0.619563, 0.405183, 0.503118
0.602984, 0.3495, 0.428569
0.554763, 0.451267, 0.421242
0.531449, 0.357715, 0.486808
0.579895, 0.438106, 0.568881
0.605399, 0.428442, 0.434726
0.574639, 0.410593, 0.5322
0.615663, 0.466236, 0.462004
0.477606, 0.461635, 0.472529
0.571234, 0.46484, 0.578577
0.52848, 0.384467, 0.577219
0.585636, 0.464716, 0.524253
0.481641, 0.445535, 0.561565
0.513644, 0.414103, 0.542649
0.546465, 0.382571, 0.463995
0.527517, 0.372331, 0.497852
0.61364, 0.489252, 0.429705
0.614755, 0.424549, 0.502617
0.521058, 0.50167, 0.499049
0.512607, 0.36321, 0.571648
0.48181, 0.424486, 0.481473
0.514344, 0.490084, 0.504771
0.544324, 0.494374, 0.428026
0.591854, 0.467039, 0.552462
0.490007, 0.355859, 0.53015
0.608931, 0.444756, 0.537807
0.586081, 0.504549, 0.562186
0.507324, 0.394083, 0.476173
0.552134, 0.438526, 0.555367
0.535943, 0.478865, 0.463101
0.536473, 0.430394, 0.494875
0.515977, 0.374611, 0.444605
0.561476, 0.4726, 0.4253
0.555524, 0.423737, 0.572868
0.589739, 0.432549, 0.562529
0.569987, 0.478555, 0.445574
0.504052, 0.45824, 0.44088
0.484569, 0.389478, 0.420493
0.536565, 0.351636, 0.533583
0.620079, 0.3822, 0.448956
0.520817, 0.485765, 0.52434
0.494064, 0.453009, 0.481741
0.532047, 0.424104, 0.443615
0.56396, 0.479114, 0.514428
0.622878, 0.432775, 0.443717
0.627342, 0.409226, 0.442704
0.560409, 0.384891, 0.498171
0.544258, 0.497579, 0.440178
0.501973, 0.396101, 0.520693
0.490284, 0.448139, 0.519472
0.598508, 0.383571, 0.49624
0.532324, 0.377678, 0.424552
0.614281, 0.412062, 0.442735
0.621611, 0.40949, 0.441003
0.611724, 0.359112, 0.445965
0.48138, 0.403542, 0.4605
0.491628, 0.469147, 0.49286
0.525935, 0.416529, 0.549441
0.61908, 0.448097, 0.454452
0.578746, 0.489545, 0.460032
0.607749, 0.419385, 0.500963
0.566074, 0.474638, 0.540946
0.543971, 0.496052, 0.521249
0.540303, 0.47586, 0.530247
0.582368, 0.5018, 0.572721
0.606217, 0.390285, 0.505999
0.552381, 0.361758, 0.486254
0.562285, 0.484566, 0.490416
0.586771, 0.4836, 0.534514
0.598126, 0.456852, 0.538685
0.473067, 0.485572, 0.504011
0.544284, 0.356151, 0.534159
0.548241, 0.450762, 0.529137
0.501941, 0.490673, 0.558554
0.612415, 0.431403, 0.442283
0.542069, 0.50213, 0.454498
0.541382, 0.394937, 0.502354
0.611052, 0.414592, 0.494815
0.599077, 0.402306, 0.453854
0.629874, 0.368408, 0.520891
0.568924, 0.344969, 0.420156
0.593747, 0.460191, 0.471079
0.536845, 0.453602, 0.528899
0.502853, 0.477858, 0.533438
0.602618, 0.359255, 0.433092
0.592252, 0.444604, 0.454227
0.50417, 0.363096, 0.48221
0.622359, 0.49549, 0.48239
0.513085, 0.454623, 0.465456
0.594309, 0.469247, 0.487604
0.515169, 0.376863, 0.421821
0.500706, 0.501356, 0.459063
0.601177, 0.365939, 0.483714
0.566201, 0.372571, 0.552547
0.495252, 0.50225, 0.461162
0.507386, 0.365211, 0.455107
0.571565, 0.455215, 0.547173
0.581409, 0.46439, 0.527133
0.571451, 0.353481, 0.515725
0.506334, 0.396129, 0.531984
0.488801, 0.465882, 0.504191
0.558636, 0.438175, 0.472756
0.582511, 0.367117, 0.445882
0.547663, 0.481496, 0.550133
0.559104, 0.462302, 0.470571
0.491663, 0.428691, 0.469728
0.564109, 0.42682, 0.488944
0.511426, 0.404347, 0.482892
0.541509, 0.420322, 0.482062
0.514717, 0.36138, 0.479161
0.510637, 0.451735, 0.528207
0.55224, 0.460756, 0.535333
0.621174, 0.417472, 0.570439
0.52146, 0.417868, 0.502752
0.575829, 0.408249, 0.516912
0.627856, 0.367859, 0.527228
0.52502, 0.430732, 0.503658
0.602707, 0.346363, 0.463888
0.572888, 0.431259, 0.566866
0.512671, 0.499295, 0.45949
0.605047, 0.454906, 0.492931
0.600767, 0.347503, 0.445735
0.583122, 0.457236, 0.489872
0.563199, 0.464105, 0.578657
0.581328, 0.388772, 0.540628
0.497362, 0.355476, 0.499303
0.482789, 0.373051, 0.56454
0.595289, 0.463317, 0.489839
0.471025, 0.437598, 0.502967
0.480706, 0.431312, 0.482367
0.504543, 0.406324, 0.520307
0.575458, 0.457409, 0.506195
0.514857, 0.474398, 0.479516
0.579795, 0.393615, 0.421507
0.486618, 0.427899, 0.544151
0.505318, 0.360125, 0.431298
0.495655, 0.459649, 0.467535
0.478106, 0.420705, 0.493156
0.55321, 0.415468, 0.44406
0.515761, 0.477311, 0.531312
0.562454, 0.453401, 0.472997
0.47921, 0.50178, 0.506797
0.47028, 0.480781, 0.424712
0.530418, 0.422968, 0.512196
0.588243, 0.452604, 0.505812
0.475689, 0.36686, 0.575751
0.500135, 0.401001, 0.51827
0.567267, 0.364691, 0.508468
0.622659, 0.400909, 0.554109
0.625895, 0.385541, 0.460257
0.537905, 0.473939, 0.563677
0.509144, 0.46585, 0.531187
0.542321, 0.386761, 0.52649
0.488659, 0.379636, 0.4382
0.557968, 0.346633, 0.448169
0.56591, 0.413218, 0.433211
0.580001, 0.404045, 0.553804
0.489799, 0.499503, 0.424758
0.482867, 0.423396, 0.54312
0.619459, 0.383874, 0.477557
0.593069, 0.423862, 0.539891
0.577515, 0.452932, 0.541093
0.475825, 0.382686, 0.455479
0.560026, 0.448606, 0.518667
0.529461, 0.381154, 0.457401
0.574519, 0.370705, 0.539067
0.495545, 0.359745, 0.525915
0.490004, 0.495665, 0.497482
0.56938, 0.490035, 0.422884
0.564977, 0.4594, 0.499463
0.478601, 0.415065, 0.503078
0.593543, 0.354459, 0.490858
0.626361, 0.418639, 0.47266
0.541359, 0.462782, 0.452865
0.497433, 0.40421, 0.570367
0.624392, 0.384654, 0.431267
0.489827, 0.428318, 0.445625
0.552911, 0.361675, 0.554663
0.528981, 0.412065, 0.472365
0.584179, 0.436581, 0.559512
0.59133, 0.477775, 0.531978
0.532261, 0.493571, 0.516907
0.527943, 0.430357, 0.49282
0.534298, 0.383635, 0.433305
0.537463, 0.4202, 0.466371
0.486803, 0.381121, 0.548335
0.554401, 0.451072, 0.558193
0.509011, 0.458431, 0.462196
0.531336, 0.359384, 0.493572
0.507269, 0.471218, 0.498625
0.470524, 0.388072, 0.526362
0.538071, 0.374898, 0.574168
0.491459, 0.471183, 0.571379
0.497397, 0.440943, 0.43022
0.525616, 0.391586, 0.501555
0.602145, 0.477698, 0.536242
0.52272, 0.472184, 0.521092
0.477183, 0.35617, 0.444541
0.592764, 0.353938, 0.5031
0.61868, 0.379103, 0.452743
0.484249, 0.456227, 0.533044
0.549167, 0.386501, 0.533861
0.530569, 0.377459, 0.457228
0.539787, 0.419291, 0.5578
0.626372, 0.4149, 0.425492
0.554106, 0.350487, 0.54052
0.564664, 0.475493, 0.472743
0.507142, 0.430015, 0.488908
0.534587, 0.501997, 0.574719
0.606097, 0.48266, 0.469869
0.493756, 0.503451, 0.522338
0.544903, 0.492997, 0.530535
0.600475, 0.430956, 0.511659
0.495488, 0.495107, 0.551426
0.494844, 0.358903, 0.474974
0.487595, 0.364554, 0.503008
0.473596, 0.433985, 0.557112
0.552715, 0.451804, 0.537958
0.581834, 0.347967, 0.450731
0.577375, 0.399386, 0.430617
0.492527, 0.491235, 0.455478
0.530829, 0.437755, 0.44678
0.474225, 0.454459, 0.541986
0.584236, 0.356743, 0.51438
0.618093, 0.492543, 0.488884
0.550967, 0.476799, 0.567089
0.566272, 0.459667, 0.503103
0.548579, 0.370567, 0.57619
0.56192, 0.388428, 0.505037
0.581781, 0.450984, 0.4356
0.557807, 0.44178, 0.526884
0.54923, 0.435395, 0.514231
0.540656, 0.369337, 0.500374
0.587072, 0.349712, 0.428273
0.55355, 0.395474, 0.42562
0.509235, 0.365885, 0.481277
0.558302, 0.439622, 0.517787
0.619652, 0.46733, 0.502115
0.547879, 0.448006, 0.531529
0.535216, 0.422289, 0.496774
0.583683, 0.429518, 0.464273
0.566908, 0.389057, 0.532549
0.55489, 0.494091, 0.457676
0.536169, 0.439924, 0.54529
0.617253, 0.452828, 0.551401
0.554417, 0.381266, 0.443
0.613938, 0.384076, 0.524254
0.470785, 0.493523, 0.464071
0.607419, 0.38854, 0.572402
0.551148, 0.364896, 0.486646
0.582408, 0.414359, 0.437249
0.592617, 0.359971, 0.490614
0.52515, 0.392313, 0.54123
0.524178, 0.397495, 0.428908
0.56172, 0.422061, 0.452407
0.48833, 0.49989, 0.558352
0.54871, 0.402947, 0.548795
0.495958, 0.37268, 0.429243
0.49389, 0.419205, 0.480907
0.611404, 0.412489, 0.48597
0.574226, 0.393392, 0.429634
0.60032, 0.487397, 0.567132
0.614208, 0.466994, 0.44734
0.561832, 0.350396, 0.548535
0.553565, 0.481672, 0.464362
0.60913, 0.438061, 0.482278
0.599916, 0.427911, 0.570391
0.537216, 0.437251, 0.539872
0.610939, 0.398302, 0.450339
0.588912, 0.459201, 0.560677
0.481671, 0.457916, 0.560661
0.527567, 0.360955, 0.445775
0.536762, 0.361593, 0.527962
0.560029, 0.474544, 0.560522
0.593109, 0.445431, 0.563455
0.610559, 0.422, 0.438103
0.53041, 0.405628, 0.530021
0.489462, 0.362175, 0.44293
0.546433, 0.457368, 0.458093
0.532567, 0.50009, 0.520614
0.579003, 0.489243, 0.477995
0.607485, 0.471016, 0.488631
0.481772, 0.424082, 0.49743
0.542128, 0.423982, 0.53853
0.61927, 0.391863, 0.443404
0.487587, 0.362394, 0.575604
0.535337, 0.383223, 0.574117
0.603375, 0.375618, 0.44073
0.50142, 0.399594, 0.512118
0.540452, 0.437661, 0.489269
0.528925, 0.40554, 0.51603
0.538763, 0.369075, 0.527242
0.629275, 0.455753, 0.48445
0.605897, 0.474965, 0.546953
0.530205, 0.349699, 0.496775
0.572259, 0.447307, 0.523193
0.597858, 0.404243, 0.477238
0.532336, 0.398123, 0.530983
0.493195, 0.391924, 0.526708
0.606713, 0.394296, 0.443075
0.566683, 0.345876, 0.567347
0.531123, 0.426728, 0.475122
0.512277, 0.392075, 0.553395
0.489915, 0.445449, 0.427804
0.543302, 0.404457, 0.444949
0.590949, 0.45036, 0.421857
0.597192, 0.433614, 0.466195
0.536506, 0.396176, 0.502343
0.585076, 0.478947, 0.457114
0.544416, 0.403929, 0.428017
0.481822, 0.379071, 0.5106
0.603057, 0.411468, 0.554339
0.516909, 0.375032, 0.477213
0.619469, 0.438161, 0.479057
0.5441, 0.44433, 0.571123
0.535095, 0.354764, 0.491187
0.565359, 0.463726, 0.558278
0.490959, 0.365841, 0.526453
0.603351, 0.436869, 0.525385
0.627149, 0.346782, 0.567454
0.501161, 0.498684, 0.503704
0.514617, 0.459088, 0.514483
0.603944, 0.477375, 0.525593
0.586882, 0.447229, 0.475934
0.55559, 0.450188, 0.471758
0.609083, 0.414777, 0.566887
0.514281, 0.496091, 0.438772
0.536573, 0.478066, 0.574017
0.523278, 0.428315, 0.505762
0.600909, 0.492587, 0.526075
0.508928, 0.49467, 0.515487
0.490176, 0.385548, 0.561889
0.501399, 0.37322, 0.553768
0.566395, 0.443596, 0.554199
0.577478, 0.406771, 0.559416
0.576822, 0.362689, 0.420019
0.57818, 0.444493, 0.492737
0.562122, 0.350534, 0.476234
0.606826, 0.40327, 0.525839
0.562365, 0.354792, 0.539126
0.51473, 0.41505, 0.448237
0.484702, 0.487658, 0.5788
0.565274, 0.350106, 0.53056
0.547965, 0.43499, 0.563326
0.539531, 0.454026, 0.452515
0.547101, 0.387996, 0.57155
0.5091, 0.496566, 0.496324
0.490348, 0.497767, 0.557159
0.504803, 0.355428, 0.545191
0.478076, 0.497403, 0.522633
0.561793, 0.366818, 0.440658
0.601951, 0.424171, 0.524952
0.550821, 0.428176, 0.438954
0.614501, 0.450856, 0.464425
0.531887, 0.406975, 0.552985
0.508894, 0.368324, 0.536534
0.573724, 0.376392, 0.555802
