"P","P1","P2"
-0.6000000238418579,4.5,-10.200000762939453
-0.6000000238418579,4.5,-9.90000057220459
-0.30000001192092896,4.200000286102295,-10.200000762939453
-0.30000001192092896,4.200000286102295,-9.90000057220459
-0.30000001192092896,4.5,-10.200000762939453
-0.30000001192092896,4.5,-9.90000057220459
-1.5,0.9000000357627869,-9.600000381469727
-1.5,0.9000000357627869,-9.300000190734863
-1.5,0.9000000357627869,-9.0
-1.2000000476837158,0.6000000238418579,-9.600000381469727
-1.2000000476837158,0.6000000238418579,-9.300000190734863
-1.2000000476837158,0.9000000357627869,-9.600000381469727
-1.2000000476837158,0.9000000357627869,-9.300000190734863
-0.9000000357627869,0.6000000238418579,-9.600000381469727
-0.9000000357627869,0.6000000238418579,-9.300000190734863
-0.9000000357627869,0.9000000357627869,-9.600000381469727
-0.9000000357627869,0.9000000357627869,-9.300000190734863
-1.2000000476837158,0.9000000357627869,-9.0
-0.9000000357627869,0.9000000357627869,-9.0
-1.2000000476837158,1.2000000476837158,-9.600000381469727
-1.2000000476837158,1.2000000476837158,-9.300000190734863
-1.2000000476837158,1.5,-9.600000381469727
-0.9000000357627869,1.2000000476837158,-9.600000381469727
-0.9000000357627869,1.2000000476837158,-9.300000190734863
-0.9000000357627869,1.5,-9.600000381469727
-0.9000000357627869,1.5,-9.300000190734863
-0.9000000357627869,1.8000000715255737,-9.600000381469727
-0.6000000238418579,0.9000000357627869,-9.600000381469727
-0.6000000238418579,0.9000000357627869,-9.300000190734863
-0.6000000238418579,1.2000000476837158,-9.600000381469727
-0.6000000238418579,1.2000000476837158,-9.300000190734863
-0.6000000238418579,1.5,-9.600000381469727
-0.6000000238418579,1.5,-9.300000190734863
-0.6000000238418579,1.8000000715255737,-9.600000381469727
-0.6000000238418579,2.1000001430511475,-9.600000381469727
-0.6000000238418579,4.200000286102295,-9.600000381469727
-0.6000000238418579,4.5,-9.600000381469727
-0.30000001192092896,4.200000286102295,-9.600000381469727
-0.30000001192092896,4.5,-9.600000381469727
-0.30000001192092896,4.5,-6.900000095367432
-0.9000000357627869,5.100000381469727,-9.90000057220459
-0.9000000357627869,8.100000381469727,-9.90000057220459
-0.9000000357627869,8.40000057220459,-9.90000057220459
-0.9000000357627869,8.700000762939453,-9.90000057220459
-0.9000000357627869,9.0,-9.90000057220459
-0.9000000357627869,9.300000190734863,-9.90000057220459
-0.30000001192092896,4.800000190734863,-10.5
-0.6000000238418579,4.800000190734863,-10.200000762939453
-0.6000000238418579,4.800000190734863,-9.90000057220459
-0.6000000238418579,5.100000381469727,-10.200000762939453
-0.6000000238418579,5.100000381469727,-9.90000057220459
-0.30000001192092896,4.800000190734863,-10.200000762939453
-0.30000001192092896,4.800000190734863,-9.90000057220459
-0.30000001192092896,5.100000381469727,-10.200000762939453
-0.30000001192092896,5.100000381469727,-9.90000057220459
-0.6000000238418579,5.400000095367432,-9.90000057220459
-0.6000000238418579,5.700000286102295,-9.90000057220459
-0.30000001192092896,5.400000095367432,-10.200000762939453
-0.30000001192092896,5.400000095367432,-9.90000057220459
-0.30000001192092896,5.700000286102295,-10.200000762939453
-0.30000001192092896,5.700000286102295,-9.90000057220459
-0.6000000238418579,6.0,-9.90000057220459
-0.6000000238418579,6.300000190734863,-9.90000057220459
-0.30000001192092896,6.0,-9.90000057220459
-0.30000001192092896,6.300000190734863,-9.90000057220459
-0.6000000238418579,6.600000381469727,-9.90000057220459
-0.6000000238418579,6.900000095367432,-9.90000057220459
-0.30000001192092896,6.600000381469727,-9.90000057220459
-0.30000001192092896,6.900000095367432,-9.90000057220459
-0.6000000238418579,7.200000286102295,-9.90000057220459
-0.6000000238418579,7.500000476837158,-9.90000057220459
-0.30000001192092896,7.200000286102295,-9.90000057220459
-0.30000001192092896,7.500000476837158,-9.90000057220459
-0.6000000238418579,7.800000190734863,-9.90000057220459
-0.6000000238418579,8.100000381469727,-9.90000057220459
-0.30000001192092896,7.800000190734863,-9.90000057220459
-0.30000001192092896,8.100000381469727,-9.90000057220459
-0.6000000238418579,8.40000057220459,-9.90000057220459
-0.6000000238418579,8.700000762939453,-9.90000057220459
-0.30000001192092896,8.40000057220459,-9.90000057220459
-0.30000001192092896,8.700000762939453,-10.200000762939453
-0.30000001192092896,8.700000762939453,-9.90000057220459
-0.6000000238418579,9.0,-9.90000057220459
-0.6000000238418579,9.300000190734863,-9.90000057220459
-0.30000001192092896,9.0,-10.200000762939453
-0.30000001192092896,9.0,-9.90000057220459
-0.30000001192092896,9.300000190734863,-10.200000762939453
-0.30000001192092896,9.300000190734863,-9.90000057220459
-3.3000001907348633,6.300000190734863,-5.100000381469727
-3.3000001907348633,6.900000095367432,-5.700000286102295
-3.6000001430511475,6.900000095367432,-5.100000381469727
-3.3000001907348633,6.600000381469727,-5.400000095367432
-3.3000001907348633,6.600000381469727,-5.100000381469727
-3.3000001907348633,6.900000095367432,-5.400000095367432
-3.3000001907348633,6.900000095367432,-5.100000381469727
-3.3000001907348633,7.200000286102295,-5.700000286102295
-3.3000001907348633,7.500000476837158,-6.0
-3.3000001907348633,7.500000476837158,-5.700000286102295
-3.6000001430511475,7.200000286102295,-5.400000095367432
-3.6000001430511475,7.200000286102295,-5.100000381469727
-3.6000001430511475,7.500000476837158,-5.400000095367432
-3.6000001430511475,7.500000476837158,-5.100000381469727
-3.3000001907348633,7.200000286102295,-5.400000095367432
-3.3000001907348633,7.200000286102295,-5.100000381469727
-3.3000001907348633,7.500000476837158,-5.400000095367432
-3.3000001907348633,7.500000476837158,-5.100000381469727
-3.3000001907348633,7.800000190734863,-6.0
-3.3000001907348633,7.800000190734863,-5.700000286102295
-3.3000001907348633,8.100000381469727,-6.0
-3.3000001907348633,8.100000381469727,-5.700000286102295
-3.6000001430511475,7.800000190734863,-5.400000095367432
-3.6000001430511475,7.800000190734863,-5.100000381469727
-3.6000001430511475,8.100000381469727,-5.400000095367432
-3.6000001430511475,8.100000381469727,-5.100000381469727
-3.3000001907348633,7.800000190734863,-5.400000095367432
-3.3000001907348633,7.800000190734863,-5.100000381469727
-3.3000001907348633,8.100000381469727,-5.400000095367432
-3.3000001907348633,8.100000381469727,-5.100000381469727
-3.3000001907348633,8.40000057220459,-6.0
-3.3000001907348633,8.40000057220459,-5.700000286102295
-3.3000001907348633,8.700000762939453,-6.0
-3.3000001907348633,8.700000762939453,-5.700000286102295
-3.6000001430511475,8.40000057220459,-5.400000095367432
-3.6000001430511475,8.40000057220459,-5.100000381469727
-3.6000001430511475,8.700000762939453,-5.400000095367432
-3.6000001430511475,8.700000762939453,-5.100000381469727
-3.3000001907348633,8.40000057220459,-5.400000095367432
-3.3000001907348633,8.40000057220459,-5.100000381469727
-3.3000001907348633,8.700000762939453,-5.400000095367432
-3.3000001907348633,8.700000762939453,-5.100000381469727
-3.3000001907348633,9.0,-5.700000286102295
-3.3000001907348633,9.300000190734863,-5.700000286102295
-3.6000001430511475,9.0,-5.100000381469727
-3.6000001430511475,9.300000190734863,-5.100000381469727
-3.3000001907348633,9.0,-5.400000095367432
-3.3000001907348633,9.0,-5.100000381469727
-3.3000001907348633,9.300000190734863,-5.400000095367432
-3.3000001907348633,9.300000190734863,-5.100000381469727
-2.700000047683716,6.300000190734863,-5.700000286102295
-3.0,6.0,-5.100000381469727
-3.0,6.300000190734863,-5.400000095367432
-3.0,6.300000190734863,-5.100000381469727
-2.700000047683716,6.0,-5.400000095367432
-2.700000047683716,6.0,-5.100000381469727
-2.700000047683716,6.300000190734863,-5.400000095367432
-2.700000047683716,6.300000190734863,-5.100000381469727
-3.0,6.600000381469727,-5.700000286102295
-3.0,6.900000095367432,-6.0
-3.0,6.900000095367432,-5.700000286102295
-2.700000047683716,6.600000381469727,-6.0
-2.700000047683716,6.600000381469727,-5.700000286102295
-2.700000047683716,6.900000095367432,-6.0
-2.700000047683716,6.900000095367432,-5.700000286102295
-3.0,6.600000381469727,-5.400000095367432
-3.0,6.600000381469727,-5.100000381469727
-3.0,6.900000095367432,-5.400000095367432
-3.0,6.900000095367432,-5.100000381469727
-2.700000047683716,6.600000381469727,-5.400000095367432
-2.700000047683716,6.600000381469727,-5.100000381469727
-2.700000047683716,6.900000095367432,-5.400000095367432
-2.700000047683716,6.900000095367432,-5.100000381469727
-3.0,7.500000476837158,-6.300000190734863
-2.700000047683716,7.200000286102295,-6.300000190734863
-2.700000047683716,7.500000476837158,-6.300000190734863
-3.0,7.200000286102295,-6.0
-3.0,7.200000286102295,-5.700000286102295
-3.0,7.500000476837158,-6.0
-3.0,7.500000476837158,-5.700000286102295
-2.700000047683716,7.200000286102295,-6.0
-2.700000047683716,7.200000286102295,-5.700000286102295
-2.700000047683716,7.500000476837158,-6.0
-2.700000047683716,7.500000476837158,-5.700000286102295
-3.0,7.200000286102295,-5.400000095367432
-3.0,7.200000286102295,-5.100000381469727
-3.0,7.500000476837158,-5.400000095367432
-3.0,7.500000476837158,-5.100000381469727
-2.700000047683716,7.200000286102295,-5.400000095367432
-2.700000047683716,7.200000286102295,-5.100000381469727
-2.700000047683716,7.500000476837158,-5.400000095367432
-2.700000047683716,7.500000476837158,-5.100000381469727
-3.0,7.800000190734863,-6.300000190734863
-3.0,8.100000381469727,-6.300000190734863
-2.700000047683716,7.800000190734863,-6.600000381469727
-2.700000047683716,7.800000190734863,-6.300000190734863
-2.700000047683716,8.100000381469727,-6.600000381469727
-2.700000047683716,8.100000381469727,-6.300000190734863
-3.0,7.800000190734863,-6.0
-3.0,7.800000190734863,-5.700000286102295
-3.0,8.100000381469727,-6.0
-3.0,8.100000381469727,-5.700000286102295
-2.700000047683716,7.800000190734863,-6.0
-2.700000047683716,7.800000190734863,-5.700000286102295
-2.700000047683716,8.100000381469727,-6.0
-2.700000047683716,8.100000381469727,-5.700000286102295
-3.0,7.800000190734863,-5.400000095367432
-3.0,7.800000190734863,-5.100000381469727
-3.0,8.100000381469727,-5.400000095367432
-3.0,8.100000381469727,-5.100000381469727
-2.700000047683716,7.800000190734863,-5.400000095367432
-2.700000047683716,7.800000190734863,-5.100000381469727
-2.700000047683716,8.100000381469727,-5.400000095367432
-2.700000047683716,8.100000381469727,-5.100000381469727
-3.0,8.40000057220459,-6.300000190734863
-3.0,8.700000762939453,-6.300000190734863
-2.700000047683716,8.40000057220459,-6.600000381469727
-2.700000047683716,8.40000057220459,-6.300000190734863
-2.700000047683716,8.700000762939453,-6.600000381469727
-2.700000047683716,8.700000762939453,-6.300000190734863
-3.0,8.40000057220459,-6.0
-3.0,8.40000057220459,-5.700000286102295
-3.0,8.700000762939453,-6.0
-3.0,8.700000762939453,-5.700000286102295
-2.700000047683716,8.40000057220459,-6.0
-2.700000047683716,8.40000057220459,-5.700000286102295
-2.700000047683716,8.700000762939453,-6.0
-2.700000047683716,8.700000762939453,-5.700000286102295
-3.0,8.40000057220459,-5.400000095367432
-3.0,8.40000057220459,-5.100000381469727
-3.0,8.700000762939453,-5.400000095367432
-3.0,8.700000762939453,-5.100000381469727
-2.700000047683716,8.40000057220459,-5.400000095367432
-2.700000047683716,8.40000057220459,-5.100000381469727
-2.700000047683716,8.700000762939453,-5.400000095367432
-2.700000047683716,8.700000762939453,-5.100000381469727
-3.0,9.0,-6.300000190734863
-3.0,9.300000190734863,-6.300000190734863
-2.700000047683716,9.0,-6.600000381469727
-2.700000047683716,9.0,-6.300000190734863
-2.700000047683716,9.300000190734863,-6.600000381469727
-2.700000047683716,9.300000190734863,-6.300000190734863
-3.0,9.0,-6.0
-3.0,9.0,-5.700000286102295
-3.0,9.300000190734863,-6.0
-3.0,9.300000190734863,-5.700000286102295
-2.700000047683716,9.0,-6.0
-2.700000047683716,9.0,-5.700000286102295
-2.700000047683716,9.300000190734863,-6.0
-2.700000047683716,9.300000190734863,-5.700000286102295
-3.0,9.0,-5.400000095367432
-3.0,9.0,-5.100000381469727
-3.0,9.300000190734863,-5.400000095367432
-3.0,9.300000190734863,-5.100000381469727
-2.700000047683716,9.0,-5.400000095367432
-2.700000047683716,9.0,-5.100000381469727
-2.700000047683716,9.300000190734863,-5.400000095367432
-2.700000047683716,9.300000190734863,-5.100000381469727
-2.4000000953674316,5.700000286102295,-5.100000381469727
-2.1000001430511475,5.700000286102295,-5.100000381469727
-2.4000000953674316,6.300000190734863,-5.700000286102295
-2.1000001430511475,6.0,-5.700000286102295
-2.1000001430511475,6.300000190734863,-6.0
-2.1000001430511475,6.300000190734863,-5.700000286102295
-2.4000000953674316,6.0,-5.400000095367432
-2.4000000953674316,6.0,-5.100000381469727
-2.4000000953674316,6.300000190734863,-5.400000095367432
-2.4000000953674316,6.300000190734863,-5.100000381469727
-2.1000001430511475,6.0,-5.400000095367432
-2.1000001430511475,6.0,-5.100000381469727
-2.1000001430511475,6.300000190734863,-5.400000095367432
-2.1000001430511475,6.300000190734863,-5.100000381469727
-2.4000000953674316,6.900000095367432,-6.300000190734863
-2.1000001430511475,6.600000381469727,-6.300000190734863
-2.1000001430511475,6.900000095367432,-6.300000190734863
-2.4000000953674316,6.600000381469727,-6.0
-2.4000000953674316,6.600000381469727,-5.700000286102295
-2.4000000953674316,6.900000095367432,-6.0
-2.4000000953674316,6.900000095367432,-5.700000286102295
-2.1000001430511475,6.600000381469727,-6.0
-2.1000001430511475,6.600000381469727,-5.700000286102295
-2.1000001430511475,6.900000095367432,-6.0
-2.1000001430511475,6.900000095367432,-5.700000286102295
-2.4000000953674316,6.600000381469727,-5.400000095367432
-2.4000000953674316,6.600000381469727,-5.100000381469727
-2.4000000953674316,6.900000095367432,-5.400000095367432
-2.4000000953674316,6.900000095367432,-5.100000381469727
-2.1000001430511475,6.600000381469727,-5.400000095367432
-2.1000001430511475,6.600000381469727,-5.100000381469727
-2.1000001430511475,6.900000095367432,-5.400000095367432
-2.1000001430511475,6.900000095367432,-5.100000381469727
-2.1000001430511475,7.500000476837158,-6.900000095367432
-2.4000000953674316,7.200000286102295,-6.600000381469727
-2.4000000953674316,7.200000286102295,-6.300000190734863
-2.4000000953674316,7.500000476837158,-6.600000381469727
-2.4000000953674316,7.500000476837158,-6.300000190734863
-2.1000001430511475,7.200000286102295,-6.600000381469727
-2.1000001430511475,7.200000286102295,-6.300000190734863
-2.1000001430511475,7.500000476837158,-6.600000381469727
-2.1000001430511475,7.500000476837158,-6.300000190734863
-2.4000000953674316,7.200000286102295,-6.0
-2.4000000953674316,7.200000286102295,-5.700000286102295
-2.4000000953674316,7.500000476837158,-6.0
-2.4000000953674316,7.500000476837158,-5.700000286102295
-2.1000001430511475,7.200000286102295,-6.0
-2.1000001430511475,7.200000286102295,-5.700000286102295
-2.1000001430511475,7.500000476837158,-6.0
-2.1000001430511475,7.500000476837158,-5.700000286102295
-2.4000000953674316,7.200000286102295,-5.400000095367432
-2.4000000953674316,7.200000286102295,-5.100000381469727
-2.4000000953674316,7.500000476837158,-5.400000095367432
-2.4000000953674316,7.500000476837158,-5.100000381469727
-2.1000001430511475,7.200000286102295,-5.400000095367432
-2.1000001430511475,7.200000286102295,-5.100000381469727
-2.1000001430511475,7.500000476837158,-5.400000095367432
-2.1000001430511475,7.500000476837158,-5.100000381469727
-2.1000001430511475,8.100000381469727,-7.800000190734863
-2.1000001430511475,8.100000381469727,-7.500000476837158
-2.4000000953674316,7.800000190734863,-6.900000095367432
-2.4000000953674316,8.100000381469727,-6.900000095367432
-2.1000001430511475,7.800000190734863,-7.200000286102295
-2.1000001430511475,7.800000190734863,-6.900000095367432
-2.1000001430511475,8.100000381469727,-7.200000286102295
-2.1000001430511475,8.100000381469727,-6.900000095367432
-2.4000000953674316,7.800000190734863,-6.600000381469727
-2.4000000953674316,7.800000190734863,-6.300000190734863
-2.4000000953674316,8.100000381469727,-6.600000381469727
-2.4000000953674316,8.100000381469727,-6.300000190734863
-2.1000001430511475,7.800000190734863,-6.600000381469727
-2.1000001430511475,7.800000190734863,-6.300000190734863
-2.1000001430511475,8.100000381469727,-6.600000381469727
-2.1000001430511475,8.100000381469727,-6.300000190734863
-2.4000000953674316,7.800000190734863,-6.0
-2.4000000953674316,7.800000190734863,-5.700000286102295
-2.4000000953674316,8.100000381469727,-6.0
-2.4000000953674316,8.100000381469727,-5.700000286102295
-2.1000001430511475,7.800000190734863,-6.0
-2.1000001430511475,7.800000190734863,-5.700000286102295
-2.1000001430511475,8.100000381469727,-6.0
-2.1000001430511475,8.100000381469727,-5.700000286102295
-2.4000000953674316,7.800000190734863,-5.400000095367432
-2.4000000953674316,7.800000190734863,-5.100000381469727
-2.4000000953674316,8.100000381469727,-5.400000095367432
-2.4000000953674316,8.100000381469727,-5.100000381469727
-2.1000001430511475,7.800000190734863,-5.400000095367432
-2.1000001430511475,7.800000190734863,-5.100000381469727
-2.1000001430511475,8.100000381469727,-5.400000095367432
-2.1000001430511475,8.100000381469727,-5.100000381469727
-2.1000001430511475,8.40000057220459,-8.100000381469727
-2.1000001430511475,8.700000762939453,-8.100000381469727
-2.1000001430511475,8.40000057220459,-7.800000190734863
-2.1000001430511475,8.40000057220459,-7.500000476837158
-2.1000001430511475,8.700000762939453,-7.800000190734863
-2.1000001430511475,8.700000762939453,-7.500000476837158
-2.4000000953674316,8.40000057220459,-7.200000286102295
-2.4000000953674316,8.40000057220459,-6.900000095367432
-2.4000000953674316,8.700000762939453,-7.200000286102295
-2.4000000953674316,8.700000762939453,-6.900000095367432
-2.1000001430511475,8.40000057220459,-7.200000286102295
-2.1000001430511475,8.40000057220459,-6.900000095367432
-2.1000001430511475,8.700000762939453,-7.200000286102295
-2.1000001430511475,8.700000762939453,-6.900000095367432
-2.4000000953674316,8.40000057220459,-6.600000381469727
-2.4000000953674316,8.40000057220459,-6.300000190734863
-2.4000000953674316,8.700000762939453,-6.600000381469727
-2.4000000953674316,8.700000762939453,-6.300000190734863
-2.1000001430511475,8.40000057220459,-6.600000381469727
-2.1000001430511475,8.40000057220459,-6.300000190734863
-2.1000001430511475,8.700000762939453,-6.600000381469727
-2.1000001430511475,8.700000762939453,-6.300000190734863
-2.4000000953674316,8.40000057220459,-6.0
-2.4000000953674316,8.40000057220459,-5.700000286102295
-2.4000000953674316,8.700000762939453,-6.0
-2.4000000953674316,8.700000762939453,-5.700000286102295
-2.1000001430511475,8.40000057220459,-6.0
-2.1000001430511475,8.40000057220459,-5.700000286102295
-2.1000001430511475,8.700000762939453,-6.0
-2.1000001430511475,8.700000762939453,-5.700000286102295
-2.4000000953674316,8.40000057220459,-5.400000095367432
-2.4000000953674316,8.40000057220459,-5.100000381469727
-2.4000000953674316,8.700000762939453,-5.400000095367432
-2.4000000953674316,8.700000762939453,-5.100000381469727
-2.1000001430511475,8.40000057220459,-5.400000095367432
-2.1000001430511475,8.40000057220459,-5.100000381469727
-2.1000001430511475,8.700000762939453,-5.400000095367432
-2.1000001430511475,8.700000762939453,-5.100000381469727
-2.1000001430511475,9.0,-8.100000381469727
-2.1000001430511475,9.300000190734863,-8.100000381469727
-2.1000001430511475,9.0,-7.800000190734863
-2.1000001430511475,9.0,-7.500000476837158
-2.1000001430511475,9.300000190734863,-7.800000190734863
-2.1000001430511475,9.300000190734863,-7.500000476837158
-2.4000000953674316,9.0,-7.200000286102295
-2.4000000953674316,9.0,-6.900000095367432
-2.4000000953674316,9.300000190734863,-6.900000095367432
-2.1000001430511475,9.0,-7.200000286102295
-2.1000001430511475,9.0,-6.900000095367432
-2.1000001430511475,9.300000190734863,-7.200000286102295
-2.1000001430511475,9.300000190734863,-6.900000095367432
-2.4000000953674316,9.0,-6.600000381469727
-2.4000000953674316,9.0,-6.300000190734863
-2.4000000953674316,9.300000190734863,-6.600000381469727
-2.4000000953674316,9.300000190734863,-6.300000190734863
-2.1000001430511475,9.0,-6.600000381469727
-2.1000001430511475,9.0,-6.300000190734863
-2.1000001430511475,9.300000190734863,-6.600000381469727
-2.1000001430511475,9.300000190734863,-6.300000190734863
-2.4000000953674316,9.0,-6.0
-2.4000000953674316,9.0,-5.700000286102295
-2.4000000953674316,9.300000190734863,-6.0
-2.4000000953674316,9.300000190734863,-5.700000286102295
-2.1000001430511475,9.0,-6.0
-2.1000001430511475,9.0,-5.700000286102295
-2.1000001430511475,9.300000190734863,-6.0
-2.1000001430511475,9.300000190734863,-5.700000286102295
-2.4000000953674316,9.0,-5.400000095367432
-2.4000000953674316,9.0,-5.100000381469727
-2.4000000953674316,9.300000190734863,-5.400000095367432
-2.4000000953674316,9.300000190734863,-5.100000381469727
-2.1000001430511475,9.0,-5.400000095367432
-2.1000001430511475,9.0,-5.100000381469727
-2.1000001430511475,9.300000190734863,-5.400000095367432
-2.1000001430511475,9.300000190734863,-5.100000381469727
-1.5,5.700000286102295,-5.700000286102295
-1.8000000715255737,5.700000286102295,-5.400000095367432
-1.8000000715255737,5.700000286102295,-5.100000381469727
-1.5,5.400000095367432,-5.400000095367432
-1.5,5.400000095367432,-5.100000381469727
-1.5,5.700000286102295,-5.400000095367432
-1.5,5.700000286102295,-5.100000381469727
-1.5,6.300000190734863,-6.300000190734863
-1.8000000715255737,6.0,-5.700000286102295
-1.8000000715255737,6.300000190734863,-6.0
-1.8000000715255737,6.300000190734863,-5.700000286102295
-1.5,6.0,-6.0
-1.5,6.0,-5.700000286102295
-1.5,6.300000190734863,-6.0
-1.5,6.300000190734863,-5.700000286102295
-1.8000000715255737,6.0,-5.400000095367432
-1.8000000715255737,6.0,-5.100000381469727
-1.8000000715255737,6.300000190734863,-5.400000095367432
-1.8000000715255737,6.300000190734863,-5.100000381469727
-1.5,6.0,-5.400000095367432
-1.5,6.0,-5.100000381469727
-1.5,6.300000190734863,-5.400000095367432
-1.5,6.300000190734863,-5.100000381469727
-1.5,6.900000095367432,-9.0
-1.5,6.900000095367432,-8.700000762939453
-1.5,6.900000095367432,-8.40000057220459
-1.5,6.900000095367432,-7.200000286102295
-1.5,6.900000095367432,-6.900000095367432
-1.8000000715255737,6.600000381469727,-6.300000190734863
-1.8000000715255737,6.900000095367432,-6.600000381469727
-1.8000000715255737,6.900000095367432,-6.300000190734863
-1.5,6.600000381469727,-6.600000381469727
-1.5,6.600000381469727,-6.300000190734863
-1.5,6.900000095367432,-6.600000381469727
-1.5,6.900000095367432,-6.300000190734863
-1.8000000715255737,6.600000381469727,-6.0
-1.8000000715255737,6.600000381469727,-5.700000286102295
-1.8000000715255737,6.900000095367432,-6.0
-1.8000000715255737,6.900000095367432,-5.700000286102295
-1.5,6.600000381469727,-6.0
-1.5,6.600000381469727,-5.700000286102295
-1.5,6.900000095367432,-6.0
-1.5,6.900000095367432,-5.700000286102295
-1.8000000715255737,6.600000381469727,-5.400000095367432
-1.8000000715255737,6.600000381469727,-5.100000381469727
-1.8000000715255737,6.900000095367432,-5.400000095367432
-1.8000000715255737,6.900000095367432,-5.100000381469727
-1.5,6.600000381469727,-5.400000095367432
-1.5,6.600000381469727,-5.100000381469727
-1.5,6.900000095367432,-5.400000095367432
-1.5,6.900000095367432,-5.100000381469727
-1.5,7.500000476837158,-9.300000190734863
-1.5,7.200000286102295,-9.0
-1.5,7.200000286102295,-8.700000762939453
-1.5,7.500000476837158,-9.0
-1.5,7.500000476837158,-8.700000762939453
-1.8000000715255737,7.500000476837158,-8.100000381469727
-1.5,7.200000286102295,-8.40000057220459
-1.5,7.200000286102295,-8.100000381469727
-1.5,7.500000476837158,-8.40000057220459
-1.5,7.500000476837158,-8.100000381469727
-1.5,7.200000286102295,-7.800000190734863
-1.5,7.200000286102295,-7.500000476837158
-1.5,7.500000476837158,-7.800000190734863
-1.5,7.500000476837158,-7.500000476837158
-1.8000000715255737,7.200000286102295,-6.900000095367432
-1.8000000715255737,7.500000476837158,-7.200000286102295
-1.8000000715255737,7.500000476837158,-6.900000095367432
-1.5,7.200000286102295,-7.200000286102295
-1.5,7.200000286102295,-6.900000095367432
-1.5,7.500000476837158,-7.200000286102295
-1.5,7.500000476837158,-6.900000095367432
-1.8000000715255737,7.200000286102295,-6.600000381469727
-1.8000000715255737,7.200000286102295,-6.300000190734863
-1.8000000715255737,7.500000476837158,-6.600000381469727
-1.8000000715255737,7.500000476837158,-6.300000190734863
-1.5,7.200000286102295,-6.600000381469727
-1.5,7.200000286102295,-6.300000190734863
-1.5,7.500000476837158,-6.600000381469727
-1.5,7.500000476837158,-6.300000190734863
-1.8000000715255737,7.200000286102295,-6.0
-1.8000000715255737,7.200000286102295,-5.700000286102295
-1.8000000715255737,7.500000476837158,-6.0
-1.8000000715255737,7.500000476837158,-5.700000286102295
-1.5,7.200000286102295,-6.0
-1.5,7.200000286102295,-5.700000286102295
-1.5,7.500000476837158,-6.0
-1.5,7.500000476837158,-5.700000286102295
-1.8000000715255737,7.200000286102295,-5.400000095367432
-1.8000000715255737,7.200000286102295,-5.100000381469727
-1.8000000715255737,7.500000476837158,-5.400000095367432
-1.8000000715255737,7.500000476837158,-5.100000381469727
-1.5,7.200000286102295,-5.400000095367432
-1.5,7.200000286102295,-5.100000381469727
-1.5,7.500000476837158,-5.400000095367432
-1.5,7.500000476837158,-5.100000381469727
-1.5,7.800000190734863,-9.300000190734863
-1.5,8.100000381469727,-9.300000190734863
-1.8000000715255737,8.100000381469727,-8.700000762939453
-1.5,7.800000190734863,-9.0
-1.5,7.800000190734863,-8.700000762939453
-1.5,8.100000381469727,-9.0
