0.465752, 0.332669, 0.541017
0.54801, 0.343741, 0.455213
0.477551, 0.366516, 0.528859
0.624808, 0.302692, 0.503336
0.6131, 0.255278, 0.428819
0.557677, 0.353242, 0.421443
0.548915, 0.318484, 0.486955
0.583964, 0.337977, 0.569089
0.609291, 0.325615, 0.434948
0.582395, 0.320379, 0.532393
0.617239, 0.358026, 0.46223
0.477749, 0.371417, 0.472707
0.573401, 0.360059, 0.578793
0.537936, 0.330675, 0.577357
0.587586, 0.359313, 0.52446
0.481613, 0.363877, 0.56172
0.515482, 0.348729, 0.542758
0.560922, 0.319075, 0.464163
0.53904, 0.32681, 0.497983
0.614719, 0.377438, 0.429955
0.618691, 0.319967, 0.502831
0.521727, 0.397395, 0.499257
0.51752, 0.333859, 0.571738
0.481428, 0.355444, 0.481594
0.515007, 0.388483, 0.504968
0.545302, 0.388156, 0.428247
0.593738, 0.358955, 0.552683
0.4878, 0.336311, 0.530236
0.611617, 0.338715, 0.538023
0.587008, 0.397443, 0.562421
0.508425, 0.34594, 0.476242
0.556234, 0.346513, 0.55555
0.537057, 0.378317, 0.463296
0.540223, 0.347582, 0.49503
0.520972, 0.33488, 0.444696
0.5631, 0.369068, 0.425511
0.561718, 0.336909, 0.573053
0.594032, 0.331019, 0.562742
0.571465, 0.371437, 0.44579
0.504665, 0.368456, 0.441055
0.483189, 0.344332, 0.420576
0.55859, 0.31037, 0.533749
0.626868, 0.281857, 0.449191
0.521604, 0.384481, 0.524535
0.494386, 0.367319, 0.481898
0.53599, 0.345062, 0.44377
0.565442, 0.373027, 0.514632
0.62607, 0.325911, 0.443947
0.631984, 0.305009, 0.442937
0.574269, 0.311462, 0.498351
0.545184, 0.391063, 0.440397
0.502238, 0.347925, 0.520762
0.490449, 0.364765, 0.519621
0.607437, 0.288961, 0.496452
0.544671, 0.325382, 0.424705
0.619233, 0.309071, 0.442963
0.626441, 0.305865, 0.441234
0.620269, 0.262366, 0.446206
0.480428, 0.348151, 0.460599
0.491992, 0.375662, 0.493039
0.529838, 0.344041, 0.549578
0.621479, 0.339761, 0.454679
0.57988, 0.381483, 0.460251
0.612301, 0.317431, 0.501172
0.567744, 0.368943, 0.541153
0.54491, 0.390113, 0.521457
0.541624, 0.374419, 0.53044
0.583393, 0.391728, 0.572962
0.613542, 0.293174, 0.506213
0.572589, 0.302707, 0.486432
0.563536, 0.379116, 0.490621
0.588009, 0.376789, 0.534728
0.600402, 0.349496, 0.538902
0.473344, 0.386841, 0.504211
0.566382, 0.305843, 0.534334
0.55104, 0.355221, 0.529318
0.502447, 0.390219, 0.558758
0.615916, 0.326455, 0.442508
0.542924, 0.395526, 0.454717
0.551993, 0.328373, 0.502509
0.615809, 0.31314, 0.495026
0.605932, 0.304237, 0.454071
0.636638, 0.268087, 0.521124
0.590186, 0.269561, 0.420391
0.595904, 0.35287, 0.471294
0.538901, 0.360715, 0.529072
0.503392, 0.380827, 0.533624
0.612457, 0.264977, 0.433331
0.595412, 0.340191, 0.454441
0.505178, 0.339128, 0.482282
0.623333, 0.383607, 0.482629
0.514078, 0.365713, 0.465621
0.596047, 0.36054, 0.48782
0.519694, 0.335856, 0.421911
0.501198, 0.399091, 0.459283
0.610854, 0.272457, 0.483934
0.582583, 0.297872, 0.552747
0.495702, 0.400665, 0.461383
0.509302, 0.338167, 0.45518
0.574308, 0.352747, 0.547376
0.583483, 0.35855, 0.527341
0.590358, 0.277281, 0.515932
0.507235, 0.346789, 0.532056
0.489101, 0.373877, 0.504365
0.562773, 0.345059, 0.472938
0.596307, 0.281308, 0.446101
0.548951, 0.377351, 0.550338
0.561236, 0.361369, 0.470766
0.491623, 0.35751, 0.46985
0.569882, 0.335204, 0.489127
0.513001, 0.347648, 0.482982
0.547132, 0.340329, 0.482219
0.520877, 0.331785, 0.479263
0.511475, 0.365305, 0.528362
0.554396, 0.361862, 0.535522
0.625448, 0.312718, 0.570673
0.524386, 0.346786, 0.502877
0.583945, 0.318134, 0.517103
0.634757, 0.267649, 0.527463
0.527637, 0.35093, 0.5038
0.612807, 0.252399, 0.464127
0.577931, 0.334815, 0.567068
0.513273, 0.396617, 0.459705
0.607288, 0.347242, 0.493145
0.611329, 0.253723, 0.44598
0.585558, 0.352706, 0.490075
0.565405, 0.36089, 0.578867
0.592141, 0.301381, 0.540832
0.49666, 0.337961, 0.499388
